CustomerID,support_interacation_count,problem type,support_resolution_time,resolution_satisfication
12457,1,Other,18,3
12458,7,Side Effects,12,9
12459,6,Product Quality,3,4
12460,7,Late Delivery,2,5
12461,2,Product Quality,13,9
12462,6,Other,2,8
12463,1,Side Effects,13,9
12464,6,Side Effects,6,10
12465,6,Product Quality,1,9
12466,10,Product Quality,24,7
12467,1,Product Quality,17,7
12468,1,Product Quality,23,1
12469,4,Product Quality,8,1
12470,7,Wrong Item Received,3,9
12471,3,Late Delivery,20,9
12472,3,Product Quality,2,1
12473,1,Product Quality,7,10
12474,7,Product Quality,16,4
12475,5,Late Delivery,15,3
12476,3,Product Quality,8,10
12477,10,Product Quality,17,9
12478,9,Product Quality,2,8
12479,6,Wrong Item Received,13,10
12480,4,Side Effects,21,5
12481,3,Product Quality,2,9
12482,2,Late Delivery,17,8
12483,3,Product Quality,6,8
12484,8,Wrong Item Received,4,7
12485,5,Product Quality,12,3
12486,6,Product Quality,22,6
12487,4,Product Quality,18,6
12488,1,Wrong Item Received,21,4
12489,4,Product Quality,17,9
12490,5,Product Quality,19,9
12491,9,Product Quality,10,1
12492,4,Late Delivery,18,3
12493,6,Product Quality,15,10
12494,3,Product Quality,23,8
12495,9,Product Quality,20,3
12496,5,Late Delivery,10,1
12497,5,Late Delivery,12,9
12498,9,Wrong Item Received,5,2
12499,10,Product Quality,11,7
12500,8,Product Quality,12,4
12501,7,Product Quality,8,9
12502,9,Product Quality,21,4
12503,6,Product Quality,14,1
12504,9,Late Delivery,3,6
12505,6,Late Delivery,9,8
12506,6,Late Delivery,9,6
12507,3,Late Delivery,14,5
12508,9,Late Delivery,15,6
12509,9,Product Quality,20,2
12510,1,Product Quality,7,3
12511,9,Side Effects,8,8
12512,8,Side Effects,20,10
12513,2,Product Quality,16,3
12514,1,Product Quality,9,2
12515,6,Product Quality,1,1
12516,9,Product Quality,4,3
12517,5,Late Delivery,13,6
12518,2,Product Quality,2,2
12519,4,Product Quality,12,3
12520,5,Late Delivery,8,5
12521,2,Side Effects,9,6
12522,6,Side Effects,13,2
12523,5,Late Delivery,17,10
12524,7,Side Effects,17,9
12525,9,Product Quality,12,2
12526,10,Other,17,1
12527,1,Product Quality,12,7
12528,4,Product Quality,24,4
12529,1,Product Quality,23,1
12530,4,Product Quality,1,2
12531,10,Product Quality,16,8
12532,6,Product Quality,15,5
12533,1,Late Delivery,15,7
12534,4,Late Delivery,8,3
12535,10,Product Quality,14,9
12536,10,Product Quality,8,3
12537,6,Product Quality,19,8
12538,5,Product Quality,24,9
12539,4,Side Effects,16,5
12540,9,Late Delivery,11,7
12541,3,Wrong Item Received,22,10
12542,6,Late Delivery,22,9
12543,5,Product Quality,10,7
12544,4,Late Delivery,8,2
12545,4,Product Quality,2,6
12546,6,Late Delivery,13,7
12547,8,Late Delivery,8,1
12548,2,Late Delivery,18,1
12549,5,Product Quality,1,2
12550,10,Product Quality,6,5
12551,6,Product Quality,9,9
12552,9,Product Quality,12,8
12553,9,Product Quality,5,2
12554,3,Late Delivery,15,9
12555,9,Late Delivery,17,1
12556,3,Product Quality,5,4
12557,3,Product Quality,4,1
12558,4,Wrong Item Received,15,3
12559,1,Product Quality,21,9
12560,5,Product Quality,4,5
12561,8,Late Delivery,7,8
12562,7,Product Quality,7,3
12563,5,Late Delivery,7,1
12564,6,Product Quality,8,10
12565,4,Side Effects,15,4
12566,2,Late Delivery,11,1
12567,3,Other,3,8
12568,9,Late Delivery,2,5
12569,7,Product Quality,20,4
12570,3,Product Quality,14,8
12571,10,Product Quality,18,4
12572,10,Late Delivery,22,3
12573,1,Product Quality,2,3
12574,5,Side Effects,22,6
12575,6,Product Quality,20,6
12576,6,Product Quality,14,4
12577,2,Product Quality,18,2
12578,2,Product Quality,13,6
12579,2,Product Quality,22,7
12580,4,Late Delivery,11,9
12581,3,Product Quality,6,4
12582,6,Late Delivery,21,8
12583,7,Wrong Item Received,10,3
12584,2,Product Quality,9,7
12585,1,Side Effects,7,7
12586,3,Product Quality,21,4
12587,8,Late Delivery,12,4
12588,6,Late Delivery,21,1
12589,8,Late Delivery,23,6
12590,2,Product Quality,19,3
12591,7,Product Quality,10,10
12592,4,Side Effects,20,1
12593,3,Wrong Item Received,22,1
12594,8,Product Quality,17,8
12595,4,Product Quality,5,3
12596,1,Wrong Item Received,1,8
12597,9,Product Quality,5,1
12598,9,Product Quality,17,10
12599,9,Product Quality,6,2
12600,8,Late Delivery,21,8
12601,10,Wrong Item Received,16,3
12602,5,Side Effects,8,9
12603,5,Product Quality,9,4
12604,2,Wrong Item Received,16,3
12605,4,Product Quality,7,3
12606,3,Product Quality,14,3
12607,2,Side Effects,13,9
12608,4,Product Quality,15,9
12609,5,Product Quality,4,6
12610,8,Late Delivery,16,10
12611,6,Late Delivery,17,10
12612,5,Other,3,9
12613,8,Side Effects,24,7
12614,3,Product Quality,19,3
12615,2,Other,11,4
12616,5,Side Effects,12,7
12617,4,Side Effects,14,3
12618,4,Product Quality,23,9
12619,9,Late Delivery,17,1
12620,1,Product Quality,4,10
12621,2,Late Delivery,10,4
12622,6,Side Effects,8,7
12623,9,Product Quality,20,9
12624,6,Side Effects,16,4
12625,10,Product Quality,3,6
12626,7,Product Quality,23,5
12627,4,Product Quality,24,5
12628,1,Late Delivery,23,1
12629,10,Late Delivery,4,8
12630,5,Other,9,10
12631,1,Late Delivery,2,10
12632,10,Late Delivery,2,5
12633,1,Product Quality,23,10
12634,7,Product Quality,2,6
12635,4,Product Quality,18,10
12636,10,Other,15,5
12637,5,Other,4,6
12638,4,Product Quality,7,5
12639,3,Product Quality,3,8
12640,5,Product Quality,11,7
12641,3,Product Quality,24,4
12642,7,Product Quality,8,6
12643,5,Other,11,6
12644,6,Product Quality,11,8
12645,8,Late Delivery,24,9
12646,10,Other,7,1
12647,4,Product Quality,2,5
12648,3,Side Effects,3,1
12649,6,Product Quality,19,2
12650,10,Product Quality,10,2
12651,2,Product Quality,11,5
12652,2,Late Delivery,20,5
12653,10,Product Quality,21,4
12654,3,Product Quality,1,8
12655,5,Side Effects,13,10
12656,6,Side Effects,24,6
12657,3,Wrong Item Received,3,7
12658,3,Side Effects,23,2
12659,3,Product Quality,23,8
12660,7,Other,8,4
12661,10,Side Effects,3,10
12662,1,Other,18,3
12663,10,Product Quality,10,2
12664,1,Side Effects,21,10
12665,9,Product Quality,14,8
12666,9,Late Delivery,15,8
12667,5,Wrong Item Received,21,7
12668,3,Product Quality,9,9
12669,10,Late Delivery,24,9
12670,1,Product Quality,15,6
12671,6,Side Effects,14,8
12672,3,Late Delivery,3,3
12673,3,Product Quality,21,7
12674,2,Product Quality,7,9
12675,5,Product Quality,4,8
12676,4,Late Delivery,9,5
12677,1,Late Delivery,8,10
12678,5,Product Quality,21,2
12679,7,Product Quality,3,7
12680,6,Product Quality,4,2
12681,6,Side Effects,20,10
12682,3,Side Effects,10,1
12683,2,Product Quality,14,4
12684,3,Product Quality,22,10
12685,10,Product Quality,2,9
12686,10,Product Quality,1,3
12687,8,Late Delivery,5,6
12688,6,Late Delivery,13,8
12689,9,Product Quality,20,7
12690,4,Side Effects,10,1
12691,3,Product Quality,8,1
12692,8,Late Delivery,16,1
12693,1,Late Delivery,4,6
12694,9,Product Quality,13,10
12695,3,Side Effects,16,2
12696,2,Product Quality,17,1
12697,10,Late Delivery,9,3
12698,1,Product Quality,1,3
12699,6,Product Quality,16,7
12700,2,Side Effects,2,8
12701,9,Late Delivery,13,7
12702,3,Late Delivery,23,3
12703,3,Late Delivery,1,6
12704,9,Side Effects,10,3
12705,4,Late Delivery,1,4
12706,3,Product Quality,22,4
12707,7,Side Effects,22,5
12708,1,Product Quality,21,2
12709,9,Late Delivery,18,10
12710,8,Side Effects,7,7
12711,5,Side Effects,11,8
12712,9,Late Delivery,19,8
12713,9,Product Quality,13,10
12714,1,Wrong Item Received,1,8
12715,8,Product Quality,9,3
12716,4,Product Quality,18,8
12717,3,Late Delivery,18,1
12718,7,Product Quality,13,2
12719,10,Late Delivery,1,1
12720,7,Product Quality,23,9
12721,5,Other,20,9
12722,10,Product Quality,5,3
12723,8,Side Effects,13,8
12724,7,Late Delivery,2,10
12725,1,Late Delivery,13,2
12726,4,Late Delivery,13,10
12727,8,Product Quality,14,1
12728,8,Product Quality,1,3
12729,10,Product Quality,1,3
12730,8,Late Delivery,1,7
12731,7,Product Quality,3,7
12732,10,Late Delivery,11,5
12733,1,Product Quality,13,7
12734,4,Product Quality,11,4
12735,4,Product Quality,12,6
12736,6,Late Delivery,10,9
12737,2,Product Quality,17,8
12738,2,Product Quality,24,6
12739,8,Product Quality,9,1
12740,2,Wrong Item Received,10,7
12741,2,Product Quality,5,3
12742,8,Side Effects,19,4
12743,1,Late Delivery,1,1
12744,4,Product Quality,2,2
12745,1,Side Effects,12,8
12746,4,Late Delivery,16,4
12747,5,Product Quality,10,4
12748,8,Late Delivery,23,4
12749,8,Product Quality,18,7
12750,2,Side Effects,4,9
12751,3,Other,3,6
12752,10,Product Quality,22,2
12753,6,Wrong Item Received,10,4
12754,7,Product Quality,2,7
12755,3,Product Quality,3,3
12756,6,Wrong Item Received,9,9
12757,1,Product Quality,18,10
12758,10,Product Quality,8,10
12759,1,Product Quality,19,9
12760,3,Product Quality,13,1
12761,5,Product Quality,7,2
12762,10,Product Quality,16,9
12763,7,Late Delivery,10,8
12764,7,Late Delivery,13,7
12765,7,Late Delivery,3,7
12766,5,Product Quality,14,9
12767,10,Late Delivery,22,7
12768,10,Side Effects,24,9
12769,10,Product Quality,12,4
12770,9,Product Quality,10,9
12771,2,Other,22,2
12772,7,Side Effects,17,7
12773,2,Product Quality,22,1
12774,7,Product Quality,20,9
12775,4,Other,12,3
12776,1,Late Delivery,16,5
12777,8,Product Quality,20,2
12778,2,Side Effects,12,10
12779,8,Side Effects,12,6
12780,9,Product Quality,22,2
12781,1,Late Delivery,8,5
12782,7,Wrong Item Received,16,5
12783,10,Late Delivery,4,5
12784,7,Late Delivery,9,10
12785,1,Product Quality,13,7
12786,6,Side Effects,21,6
12787,7,Product Quality,5,5
12788,4,Product Quality,6,7
12789,10,Wrong Item Received,20,2
12790,1,Product Quality,19,1
12791,4,Side Effects,8,9
12792,9,Product Quality,20,8
12793,6,Product Quality,4,1
12794,10,Late Delivery,7,5
12795,5,Product Quality,21,3
12796,1,Late Delivery,14,7
12797,7,Late Delivery,13,5
12798,3,Product Quality,2,10
12799,2,Product Quality,6,2
12800,9,Side Effects,6,3
12801,6,Product Quality,14,8
12802,7,Product Quality,13,2
12803,10,Product Quality,23,8
12804,8,Other,1,3
12805,8,Product Quality,19,5
12806,9,Product Quality,20,3
12807,6,Wrong Item Received,24,3
12808,10,Product Quality,18,4
12809,2,Other,1,3
12810,4,Late Delivery,24,10
12811,2,Late Delivery,5,5
12812,10,Late Delivery,17,3
12813,9,Late Delivery,18,6
12814,8,Product Quality,21,4
12815,6,Late Delivery,18,2
12816,3,Late Delivery,2,3
12817,3,Side Effects,17,7
12818,7,Late Delivery,21,4
12819,2,Product Quality,14,8
12820,5,Side Effects,10,9
12821,5,Side Effects,10,10
12822,3,Late Delivery,17,7
12823,9,Late Delivery,1,3
12824,7,Other,21,9
12825,9,Wrong Item Received,18,9
12826,1,Late Delivery,18,7
12827,5,Late Delivery,17,10
12828,4,Product Quality,17,7
12829,5,Product Quality,17,9
12830,5,Product Quality,3,8
12831,2,Side Effects,12,2
12832,1,Product Quality,10,2
12833,9,Product Quality,2,7
12834,3,Product Quality,15,9
12835,2,Product Quality,20,7
12836,2,Product Quality,5,2
12837,10,Wrong Item Received,4,3
12838,5,Side Effects,11,7
12839,9,Late Delivery,15,3
12840,10,Wrong Item Received,6,3
12841,2,Product Quality,23,4
12842,4,Side Effects,14,10
12843,4,Product Quality,13,3
12844,5,Product Quality,1,2
12845,9,Product Quality,12,3
12846,4,Product Quality,14,4
12847,6,Side Effects,10,7
12848,4,Side Effects,9,9
12849,1,Side Effects,10,2
12850,10,Product Quality,6,2
12851,3,Other,2,8
12852,7,Side Effects,16,1
12853,10,Product Quality,12,7
12854,3,Product Quality,16,8
12855,9,Product Quality,24,2
12856,5,Product Quality,20,8
12857,8,Late Delivery,3,5
12858,2,Product Quality,11,10
12859,9,Other,14,2
12860,4,Late Delivery,11,7
12861,4,Late Delivery,12,6
12862,8,Other,10,8
12863,5,Product Quality,19,9
12864,3,Side Effects,17,7
12865,8,Product Quality,18,8
12866,4,Product Quality,5,10
12867,9,Product Quality,16,5
12868,10,Side Effects,20,3
12869,4,Product Quality,2,9
12870,9,Product Quality,10,6
12871,6,Late Delivery,19,6
12872,2,Side Effects,7,3
12873,1,Product Quality,13,1
12874,3,Late Delivery,8,6
12875,2,Product Quality,10,6
12876,9,Wrong Item Received,4,9
12877,1,Product Quality,6,1
12878,3,Product Quality,23,3
12879,6,Product Quality,19,4
12880,1,Late Delivery,4,9
12881,5,Late Delivery,17,2
12882,1,Product Quality,18,5
12883,3,Product Quality,2,8
12884,6,Late Delivery,13,3
12885,8,Product Quality,5,1
12886,9,Late Delivery,17,2
12887,6,Product Quality,21,6
12888,10,Product Quality,13,7
12889,2,Product Quality,7,1
12890,3,Late Delivery,7,5
12891,5,Late Delivery,23,10
12892,5,Product Quality,7,8
12893,2,Product Quality,14,2
12894,7,Late Delivery,8,7
12895,3,Late Delivery,23,7
12896,7,Product Quality,13,7
12897,9,Product Quality,6,7
12898,3,Late Delivery,2,5
12899,10,Late Delivery,8,8
12900,10,Product Quality,10,5
12901,5,Product Quality,20,9
12902,1,Product Quality,20,7
12903,10,Product Quality,3,9
12904,8,Product Quality,12,10
12905,10,Product Quality,17,2
12906,6,Side Effects,3,8
12907,9,Wrong Item Received,23,1
12908,6,Product Quality,16,4
12909,5,Wrong Item Received,20,6
12910,2,Side Effects,21,7
12911,1,Side Effects,20,5
12912,8,Late Delivery,20,5
12913,10,Product Quality,20,5
12914,10,Product Quality,12,4
12915,9,Late Delivery,21,7
12916,8,Product Quality,14,8
12917,10,Late Delivery,3,1
12918,8,Product Quality,13,7
12919,2,Side Effects,11,9
12920,3,Other,22,9
12921,1,Product Quality,13,6
12922,7,Wrong Item Received,8,5
12923,7,Product Quality,7,2
12924,9,Late Delivery,6,5
12925,9,Other,20,5
12926,6,Late Delivery,17,3
12927,3,Side Effects,18,6
12928,1,Wrong Item Received,6,1
12929,9,Product Quality,4,1
12930,1,Side Effects,7,8
12931,8,Wrong Item Received,18,9
12932,1,Product Quality,22,9
12933,7,Product Quality,17,1
12934,2,Product Quality,17,8
12935,7,Product Quality,20,7
12936,1,Late Delivery,4,10
12937,4,Product Quality,24,5
12938,2,Product Quality,9,4
12939,5,Side Effects,9,2
12940,10,Side Effects,21,8
12941,9,Product Quality,9,9
12942,10,Side Effects,13,9
12943,2,Product Quality,3,6
12944,2,Product Quality,12,8
12945,10,Product Quality,14,4
12946,9,Product Quality,12,8
12947,3,Side Effects,4,2
12948,7,Other,24,6
12949,5,Product Quality,5,6
12950,8,Product Quality,6,7
12951,2,Product Quality,8,4
12952,8,Product Quality,1,3
12953,2,Product Quality,1,4
12954,5,Product Quality,12,2
12955,4,Late Delivery,14,9
12956,8,Side Effects,19,7
12957,1,Product Quality,3,5
12958,6,Product Quality,6,4
12959,9,Product Quality,12,8
12960,6,Product Quality,4,9
12961,1,Side Effects,4,10
12962,3,Late Delivery,23,8
12963,5,Late Delivery,22,2
12964,8,Product Quality,9,9
12965,6,Side Effects,18,9
12966,2,Late Delivery,12,8
12967,7,Product Quality,21,8
12968,3,Side Effects,13,4
12969,6,Product Quality,21,2
12970,8,Product Quality,10,8
12971,4,Side Effects,10,5
12972,2,Late Delivery,10,2
12973,10,Wrong Item Received,17,8
12974,10,Product Quality,18,4
12975,4,Product Quality,9,3
12976,1,Other,18,4
12977,7,Product Quality,2,7
12978,8,Product Quality,21,4
12979,10,Late Delivery,17,2
12980,1,Side Effects,6,3
12981,9,Product Quality,18,6
12982,6,Product Quality,17,2
12983,3,Product Quality,4,5
12984,1,Side Effects,1,9
12985,6,Product Quality,19,5
12986,4,Wrong Item Received,5,10
12987,7,Side Effects,4,2
12988,1,Late Delivery,22,6
12989,6,Product Quality,3,4
12990,6,Side Effects,4,6
12991,5,Product Quality,4,1
12992,4,Product Quality,2,10
12993,9,Product Quality,3,1
12994,2,Wrong Item Received,7,6
12995,10,Product Quality,16,8
12996,8,Product Quality,15,4
12997,9,Product Quality,22,6
12998,5,Wrong Item Received,20,6
12999,5,Late Delivery,14,6
13000,1,Side Effects,3,3
13001,1,Late Delivery,17,7
13002,2,Product Quality,12,7
13003,8,Late Delivery,24,10
13004,7,Product Quality,18,7
13005,9,Product Quality,6,6
13006,8,Wrong Item Received,6,7
13007,3,Late Delivery,12,4
13008,7,Product Quality,15,7
13009,9,Late Delivery,9,5
13010,3,Late Delivery,11,3
13011,5,Product Quality,17,3
13012,6,Product Quality,13,8
13013,10,Product Quality,21,7
13014,9,Product Quality,10,7
13015,7,Other,7,4
13016,7,Late Delivery,20,4
13017,1,Side Effects,2,8
13018,5,Product Quality,16,3
13019,8,Product Quality,9,4
13020,8,Side Effects,16,6
13021,10,Late Delivery,14,10
13022,7,Product Quality,20,4
13023,6,Side Effects,13,8
13024,4,Product Quality,9,2
13025,2,Product Quality,19,5
13026,8,Late Delivery,14,8
13027,3,Side Effects,17,9
13028,5,Product Quality,23,10
13029,9,Product Quality,3,10
13030,9,Side Effects,20,5
13031,2,Late Delivery,19,10
13032,10,Other,7,9
13033,3,Late Delivery,4,6
13034,5,Late Delivery,9,1
13035,4,Product Quality,9,7
13036,7,Product Quality,17,3
13037,6,Wrong Item Received,16,10
13038,10,Late Delivery,18,5
13039,1,Product Quality,9,8
13040,5,Product Quality,2,5
13041,9,Late Delivery,23,4
13042,1,Late Delivery,11,8
13043,10,Late Delivery,13,5
13044,4,Side Effects,21,2
13045,9,Side Effects,13,4
13046,3,Product Quality,2,5
13047,6,Late Delivery,3,5
13048,2,Side Effects,5,6
13049,5,Side Effects,17,10
13050,3,Product Quality,17,5
13051,1,Other,2,1
13052,7,Late Delivery,12,10
13053,7,Product Quality,1,4
13054,6,Product Quality,22,10
13055,7,Product Quality,10,1
13056,3,Product Quality,23,7
13057,1,Product Quality,13,4
13058,8,Product Quality,7,9
13059,10,Product Quality,1,6
13060,10,Product Quality,24,4
13061,5,Product Quality,6,9
13062,1,Product Quality,3,2
13063,1,Side Effects,19,7
13064,9,Wrong Item Received,9,10
13065,10,Side Effects,20,7
13066,2,Product Quality,7,3
13067,6,Product Quality,4,3
13068,10,Side Effects,12,7
13069,10,Side Effects,22,1
13070,8,Product Quality,21,3
13071,5,Product Quality,24,7
13072,1,Product Quality,7,8
13073,2,Side Effects,24,7
13074,6,Side Effects,2,7
13075,9,Late Delivery,4,7
13076,7,Side Effects,2,9
13077,1,Product Quality,24,6
13078,9,Product Quality,5,6
13079,5,Product Quality,16,9
13080,2,Product Quality,4,6
13081,4,Product Quality,20,5
13082,9,Product Quality,16,6
13083,10,Late Delivery,11,1
13084,9,Product Quality,5,4
13085,8,Late Delivery,14,2
13086,5,Side Effects,1,2
13087,6,Product Quality,5,8
13088,7,Product Quality,11,1
13089,9,Product Quality,19,9
13090,6,Product Quality,5,8
13091,10,Product Quality,6,1
13092,9,Product Quality,9,10
13093,5,Product Quality,14,4
13094,3,Product Quality,15,8
13095,4,Late Delivery,2,4
13096,1,Product Quality,15,2
13097,6,Other,6,9
13098,5,Product Quality,24,4
13099,3,Product Quality,22,7
13100,9,Product Quality,7,7
13101,10,Product Quality,2,10
13102,8,Side Effects,22,1
13103,3,Late Delivery,2,3
13104,6,Product Quality,7,5
13105,5,Product Quality,4,6
13106,2,Late Delivery,8,10
13107,9,Product Quality,6,2
13108,2,Late Delivery,18,5
13109,1,Product Quality,17,9
13110,10,Late Delivery,16,7
